"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"01","NSW","Remote Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",2,0,0,2
2023,"01","NSW","Remote Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"01","NSW","Unknown","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NSW","Unknown","17-25","No","Stage 2","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NSW","Unknown","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NSW","Unknown","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NSW","Unknown","26-39","No","Stage 2","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NSW","Unknown","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2023,"01","NT","Unknown","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",17,17,0,0
2023,"01","NT","Unknown","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",21,21,0,0
2023,"01","NT","Unknown","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",10,10,0,0
2023,"01","VIC","Inner Regional Australia","17-25","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Inner Regional Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",13,0,0,0
2023,"01","VIC","Inner Regional Australia","17-25","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",4,0,0,0
2023,"01","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",4,0,0,0
2023,"01","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",4,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",3,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",31,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",56,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",7,0,0,0
2023,"01","VIC","Inner Regional Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",20,0,0,0
2023,"01","VIC","Inner Regional Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",47,0,0,0
2023,"01","VIC","Inner Regional Australia","40-64","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Inner Regional Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",21,0,0,0
2023,"01","VIC","Inner Regional Australia","65+","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",48,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",12,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",6,0,0,0
2023,"01","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","1","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",3,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",59,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",3,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",154,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",37,0,0,0
2023,"01","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","1","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Major Cities of Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",33,0,0,0
2023,"01","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",169,0,0,0
2023,"01","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",52,0,0,0
2023,"01","VIC","Outer Regional Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",3,0,0,0
2023,"01","VIC","Outer Regional Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",2,0,0,0
2023,"01","VIC","Outer Regional Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Outer Regional Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",6,0,0,0
2023,"01","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",10,0,0,0
2023,"01","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Outer Regional Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",7,0,0,0
2023,"01","VIC","Outer Regional Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",12,0,0,0
2023,"01","VIC","Outer Regional Australia","40-64","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Outer Regional Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",7,0,0,0
2023,"01","VIC","Remote Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,0
2023,"01","VIC","Remote Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,0
2023,"01","WA","Unknown","0-16","Yes","Not applicable","0","0","0","0","0","0","1","Not applicable",0,0,0,1
2023,"01","WA","Unknown","17-25","Yes","Not applicable","0","0","0","0","0","0","1","Not applicable",0,0,0,75
2023,"01","WA","Unknown","26-39","Yes","Not applicable","0","0","0","0","0","0","1","Not applicable",0,0,1,246
2023,"01","WA","Unknown","40-64","Yes","Not applicable","0","0","0","0","0","0","1","Not applicable",0,0,0,225
2023,"01","WA","Unknown","65+","Yes","Not applicable","0","0","0","0","0","0","1","Not applicable",0,0,0,2
2023,"02","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,0,1,1
2023,"02","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",3,0,0,3
2023,"02","ACT","Major Cities of Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,0,1,1
2023,"02","ACT","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",5,0,3,5
2023,"02","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","1","0","Not applicable",1,0,1,1
2023,"02","ACT","Major Cities of Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,1,2
2023,"02","ACT","Major Cities of Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",4,0,2,4
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",3,1,0,2
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",53,31,0,22
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",20,2,0,18
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",5,1,0,4
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","0","0","0","0","0","0","0","Not applicable",14,7,0,7
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","0","1","0","0","0","0","0","Not applicable",42,24,0,18
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","0","1","1","0","0","0","0","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","1","0","0","0","0","0","0","Not applicable",18,4,0,14
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","1","1","0","0","0","0","0","Not applicable",6,0,0,6
2023,"02","NSW","Inner Regional Australia","17-25","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",52,29,0,23
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",16,1,0,15
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",9,2,0,7
2023,"02","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",4,3,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",52,23,0,29
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",3,1,0,2
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",62,16,0,46
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",3,2,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",15,2,0,13
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","0","0","0","0","0","0","0","Not applicable",25,10,0,15
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","0","0","0","0","0","0","1","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","0","0","1","0","0","0","0","Not applicable",3,2,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","0","1","0","0","0","0","0","Not applicable",37,16,0,21
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","0","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","1","0","0","0","0","0","0","Not applicable",41,11,0,30
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","26-39","No","Stage 2","1","1","0","0","0","0","0","Not applicable",30,7,0,23
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",3,1,0,2
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",3,2,0,1
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",52,24,0,28
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",41,10,0,31
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"02","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",36,10,0,26
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",3,3,0,0
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",35,15,0,20
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",52,14,0,38
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",16,3,0,13
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","0","0","0","0","0","0","0","Not applicable",8,1,0,7
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","0","0","0","0","0","0","1","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","0","0","1","0","0","0","0","Not applicable",3,3,0,0
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","0","1","0","0","0","0","0","Not applicable",31,13,0,18
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","1","0","0","0","0","0","0","Not applicable",41,12,0,29
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","1","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","1","1","0","0","0","0","0","Not applicable",19,4,0,15
2023,"02","NSW","Inner Regional Australia","40-64","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,1,0,1
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",3,3,0,0
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",32,13,0,19
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",38,11,0,27
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",30,7,0,23
2023,"02","NSW","Inner Regional Australia","65+","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","65+","No","Stage 2","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Inner Regional Australia","65+","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Major Cities of Australia","0-16","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Major Cities of Australia","0-16","No","Stage 2","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Major Cities of Australia","0-16","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",13,5,0,8
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",52,24,0,28
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",7,4,0,3
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",15,4,0,11
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",5,3,0,2
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","0","0","0","0","0","0","0","Not applicable",21,11,0,10
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","0","0","1","0","0","0","0","Not applicable",10,4,0,6
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","0","1","0","0","0","0","0","Not applicable",39,18,0,21
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","0","1","1","0","0","0","0","Not applicable",3,1,0,2
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","1","0","0","0","0","0","0","Not applicable",13,4,0,9
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","1","1","0","0","0","0","0","Not applicable",5,3,0,2
2023,"02","NSW","Major Cities of Australia","17-25","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"02","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",3,2,0,1
