"YEAR","MONTH","JURISDICTION","DETECTION_METHOD","FINES","ARRESTS","CHARGES","POSITIVE_RESULTS","TESTS_CONDUCTED"
2023,"03","NSW","Secondary Confirmatory (Stage 2)",5,0,21,26,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",5,0,24,29,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",6,0,1,7,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",6,0,4,10,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",7,0,13,20,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",7,0,14,21,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",7,0,23,30,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",8,0,21,29,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",8,0,29,37,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",8,0,40,48,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",10,0,11,21,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",11,0,7,18,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",11,0,8,19,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",11,0,19,30,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",12,0,79,91,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",14,0,23,37,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",16,0,3,19,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",17,0,6,23,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",17,0,78,95,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",21,0,22,43,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",28,0,90,118,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",29,0,31,60,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",30,0,29,59,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",31,0,42,73,225376
2023,"03","NSW","Secondary Confirmatory (Stage 2)",32,0,38,70,225376
2023,"03","NT","Indicator (Stage 1)",1,0,0,1,8281
2023,"03","NT","Indicator (Stage 1)",14,0,0,14,8281
2023,"03","NT","Indicator (Stage 1)",17,0,0,17,8281
2023,"03","NT","Indicator (Stage 1)",25,0,0,25,8281
2023,"03","TAS","Indicator (Stage 1)",0,0,0,184,10702
2023,"03","VIC","Indicator (Stage 1)",0,0,0,772,260673
2023,"03","WA","Indicator (Stage 1)",0,0,0,470,150851
2023,"03","WA","Laboratory or Toxicology (Stage 3)",0,0,0,436,150851
2023,"03","WA","Not applicable",0,0,1,0,150851
2023,"03","WA","Not applicable",0,0,2,0,150851
2023,"03","WA","Not applicable",0,1,52,0,150851
2023,"03","WA","Not applicable",0,1,199,0,150851
2023,"03","WA","Not applicable",0,2,194,0,150851
2023,"03","WA","Secondary Confirmatory (Stage 2)",0,0,0,466,150851
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,2,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,2,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,0,3,6,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,1,1,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,2,2,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,3,3,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,5,5,7341
2023,"04","ACT","Laboratory or Toxicology (Stage 3)",0,2,5,5,7341
2023,"04","NSW","Indicator (Stage 1)",0,0,1,11,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,2,12,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,3,3,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,4,8,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,5,5,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,6,6,481853
2023,"04","NSW","Indicator (Stage 1)",0,0,12,12,481853
2023,"04","NSW","Indicator (Stage 1)",1,0,0,8,481853
2023,"04","NSW","Indicator (Stage 1)",1,0,1,4,481853
2023,"04","NSW","Indicator (Stage 1)",1,0,2,6,481853
2023,"04","NSW","Indicator (Stage 1)",1,0,7,8,481853
2023,"04","NSW","Indicator (Stage 1)",2,0,0,8,481853
2023,"04","NSW","Indicator (Stage 1)",2,0,3,5,481853
2023,"04","NSW","Indicator (Stage 1)",2,0,6,8,481853
2023,"04","NSW","Indicator (Stage 1)",2,0,10,12,481853
2023,"04","NSW","Indicator (Stage 1)",3,0,0,3,481853
2023,"04","NSW","Indicator (Stage 1)",3,0,5,8,481853
2023,"04","NSW","Indicator (Stage 1)",3,0,11,14,481853
2023,"04","NSW","Indicator (Stage 1)",3,0,14,17,481853
2023,"04","NSW","Indicator (Stage 1)",4,0,4,8,481853
2023,"04","NSW","Indicator (Stage 1)",4,0,13,17,481853
2023,"04","NSW","Indicator (Stage 1)",5,0,14,19,481853
2023,"04","NSW","Indicator (Stage 1)",5,0,17,22,481853
2023,"04","NSW","Indicator (Stage 1)",6,0,9,15,481853
2023,"04","NSW","Indicator (Stage 1)",6,0,11,17,481853
2023,"04","NSW","Indicator (Stage 1)",7,0,13,20,481853
2023,"04","NSW","Indicator (Stage 1)",8,0,4,12,481853
2023,"04","NSW","Indicator (Stage 1)",9,0,77,86,481853
2023,"04","NSW","Indicator (Stage 1)",10,0,19,29,481853
2023,"04","NSW","Indicator (Stage 1)",11,0,8,19,481853
2023,"04","NSW","Indicator (Stage 1)",12,0,72,84,481853
2023,"04","NSW","Indicator (Stage 1)",15,0,28,43,481853
2023,"04","NSW","Indicator (Stage 1)",17,0,33,50,481853
2023,"04","NSW","Indicator (Stage 1)",17,0,38,55,481853
2023,"04","NSW","Indicator (Stage 1)",18,0,39,57,481853
2023,"04","NSW","Indicator (Stage 1)",20,0,38,58,481853
2023,"04","NSW","Indicator (Stage 1)",21,0,20,41,481853
2023,"04","NSW","Indicator (Stage 1)",25,0,34,59,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,23,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,16,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,6,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,16,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,5,5,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,12,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,8,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,3,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,8,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,8,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,6,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,5,7,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,8,10,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,14,16,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,5,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,7,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,7,10,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,30,33,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",4,0,7,11,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",4,0,9,13,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",4,0,11,15,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",5,0,6,11,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",5,0,67,72,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,12,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,26,32,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",8,0,4,12,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",8,0,5,13,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",9,0,16,25,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",10,0,27,37,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",10,0,58,68,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",11,0,20,31,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",12,0,30,42,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",14,0,26,40,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",14,0,31,45,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",15,0,23,38,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",18,0,19,37,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",21,0,35,56,481853
2023,"04","NSW","Laboratory or Toxicology (Stage 3)",25,0,32,57,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",0,0,1,15,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",0,0,2,2,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",0,0,3,3,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",0,0,4,4,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",0,0,5,5,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",1,0,0,11,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",1,0,1,8,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",1,0,2,6,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",1,0,3,4,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",1,0,9,10,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",2,0,0,2,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",2,0,4,6,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",2,0,5,14,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",2,0,6,8,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",2,0,7,9,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",3,0,3,6,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",3,0,5,8,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",3,0,24,27,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",4,0,2,6,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",4,0,4,8,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",4,0,8,12,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",4,0,15,19,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",4,0,17,21,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",5,0,4,9,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",5,0,6,11,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",5,0,12,34,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",5,0,19,24,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",6,0,5,11,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",6,0,10,16,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",6,0,16,22,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",6,0,67,73,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",7,0,4,11,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",7,0,5,12,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",7,0,15,22,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",7,0,53,60,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",8,0,23,31,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",9,0,24,33,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",11,0,27,38,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",12,0,26,38,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",14,0,22,36,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",15,0,16,31,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",16,0,36,52,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",18,0,28,46,481853
2023,"04","NSW","Secondary Confirmatory (Stage 2)",19,0,26,45,481853
2023,"04","NT","Indicator (Stage 1)",9,0,0,9,11858
2023,"04","NT","Indicator (Stage 1)",17,0,0,17,11858
2023,"04","NT","Indicator (Stage 1)",18,0,0,18,11858
2023,"04","TAS","Indicator (Stage 1)",0,0,0,152,12044
2023,"04","VIC","Indicator (Stage 1)",0,0,0,726,267294
2023,"04","WA","Indicator (Stage 1)",0,0,0,461,187049
2023,"04","WA","Laboratory or Toxicology (Stage 3)",0,0,0,433,187049
2023,"04","WA","Not applicable",0,0,2,0,187049
2023,"04","WA","Not applicable",0,0,3,0,187049
2023,"04","WA","Not applicable",0,0,72,0,187049
2023,"04","WA","Not applicable",0,0,173,0,187049
2023,"04","WA","Not applicable",0,1,180,0,187049
2023,"04","WA","Secondary Confirmatory (Stage 2)",0,0,0,465,187049
2023,"05","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,3,4133
2023,"05","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,4,4133
2023,"05","ACT","Laboratory or Toxicology (Stage 3)",0,1,1,1,4133
2023,"05","ACT","Laboratory or Toxicology (Stage 3)",0,1,2,2,4133
2023,"05","ACT","Laboratory or Toxicology (Stage 3)",0,2,3,3,4133
2023,"05","NSW","Indicator (Stage 1)",0,0,1,10,242739
2023,"05","NSW","Indicator (Stage 1)",0,0,2,8,242739
2023,"05","NSW","Indicator (Stage 1)",0,0,5,5,242739
2023,"05","NSW","Indicator (Stage 1)",0,0,6,6,242739
2023,"05","NSW","Indicator (Stage 1)",0,0,8,8,242739
2023,"05","NSW","Indicator (Stage 1)",1,0,0,4,242739
2023,"05","NSW","Indicator (Stage 1)",1,0,2,3,242739
2023,"05","NSW","Indicator (Stage 1)",1,0,3,12,242739
2023,"05","NSW","Indicator (Stage 1)",1,0,9,10,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,0,2,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,1,9,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,2,16,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,3,5,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,10,12,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,11,13,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,12,14,242739
2023,"05","NSW","Indicator (Stage 1)",2,0,13,15,242739
2023,"05","NSW","Indicator (Stage 1)",3,0,1,4,242739
2023,"05","NSW","Indicator (Stage 1)",3,0,4,7,242739
2023,"05","NSW","Indicator (Stage 1)",3,0,5,8,242739
2023,"05","NSW","Indicator (Stage 1)",4,0,1,5,242739
2023,"05","NSW","Indicator (Stage 1)",4,0,5,9,242739
2023,"05","NSW","Indicator (Stage 1)",5,0,1,6,242739
2023,"05","NSW","Indicator (Stage 1)",6,0,8,14,242739
2023,"05","NSW","Indicator (Stage 1)",6,0,23,29,242739
2023,"05","NSW","Indicator (Stage 1)",7,0,9,16,242739
2023,"05","NSW","Indicator (Stage 1)",7,0,13,20,242739
2023,"05","NSW","Indicator (Stage 1)",7,0,19,26,242739
2023,"05","NSW","Indicator (Stage 1)",8,0,11,19,242739
2023,"05","NSW","Indicator (Stage 1)",8,0,23,31,242739
2023,"05","NSW","Indicator (Stage 1)",8,0,43,51,242739
2023,"05","NSW","Indicator (Stage 1)",9,0,38,47,242739
2023,"05","NSW","Indicator (Stage 1)",10,0,21,31,242739
2023,"05","NSW","Indicator (Stage 1)",10,0,33,43,242739
2023,"05","NSW","Indicator (Stage 1)",12,0,40,52,242739
2023,"05","NSW","Indicator (Stage 1)",14,0,15,29,242739
2023,"05","NSW","Indicator (Stage 1)",15,0,34,49,242739
2023,"05","NSW","Indicator (Stage 1)",18,0,14,32,242739
2023,"05","NSW","Indicator (Stage 1)",28,0,167,195,242739
2023,"05","NSW","Indicator (Stage 1)",29,0,50,79,242739
2023,"05","NSW","Indicator (Stage 1)",34,0,87,121,242739
2023,"05","NSW","Indicator (Stage 1)",41,0,155,196,242739
2023,"05","NSW","Indicator (Stage 1)",43,0,118,161,242739
2023,"05","NSW","Indicator (Stage 1)",47,0,58,105,242739
2023,"05","NSW","Indicator (Stage 1)",49,0,82,131,242739
2023,"05","NSW","Indicator (Stage 1)",52,0,47,99,242739
2023,"05","NSW","Indicator (Stage 1)",61,0,65,126,242739
2023,"05","NSW","Indicator (Stage 1)",67,0,82,149,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,16,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,18,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,12,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,8,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,5,5,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,7,7,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,10,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,12,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,4,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,10,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,5,6,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,9,10,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,4,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,18,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,8,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,7,9,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,8,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,5,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,7,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,10,13,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,31,34,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",4,0,7,11,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",4,0,8,12,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",5,0,1,6,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",5,0,14,19,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",6,0,13,19,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",6,0,20,26,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,13,40,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,18,25,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,33,40,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,13,21,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,16,24,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",10,0,26,36,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",13,0,11,24,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",16,0,12,28,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",17,0,67,84,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",18,0,54,72,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",19,0,53,72,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",21,0,139,160,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",24,0,64,88,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",26,0,44,70,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",29,0,65,94,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",30,0,91,121,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",34,0,128,162,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",41,0,75,116,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",45,0,53,98,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",48,0,42,90,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",59,0,58,117,242739
2023,"05","NSW","Laboratory or Toxicology (Stage 3)",67,0,73,140,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,1,15,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,2,10,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,3,6,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,4,4,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,5,5,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",0,0,9,9,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,0,6,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,1,8,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,2,3,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,3,8,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,4,10,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",1,0,9,10,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",2,0,0,10,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",2,0,1,3,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",2,0,2,4,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",2,0,5,7,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",3,0,2,5,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",3,0,5,16,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",3,0,17,20,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",4,0,0,4,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",4,0,1,5,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",4,0,4,16,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",4,0,13,17,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",5,0,10,15,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",5,0,23,28,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",6,0,11,17,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",6,0,16,22,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",7,0,10,17,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",8,0,10,18,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",8,0,14,22,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",8,0,18,52,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",8,0,32,40,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",10,0,20,30,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",10,0,33,43,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",11,0,43,54,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",12,0,21,66,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",13,0,10,23,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",13,0,25,38,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",13,0,35,48,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",13,0,47,60,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",18,0,17,35,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",20,0,43,63,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",20,0,54,74,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",21,0,18,39,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",25,0,146,171,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",26,0,64,90,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",33,0,31,64,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",35,0,78,113,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",36,0,123,159,242739
2023,"05","NSW","Secondary Confirmatory (Stage 2)",38,0,89,127,242739
